,Unnamed: 0,player_id,date,market_value,position
5185,160970,Michael Pereira,2018-05-29,585000,attack - Right Winger
5186,160994,Brandley Kuwas,2018-06-12,4050000,attack - Right Winger
5187,161004,Zeki Erkilinc,2018-06-12,68000,attack - Left Winger
5188,161023,Yoell Van Nieff,2018-06-12,585000,midfield - Defensive Midfield
5189,161046,Wout Droste,2018-06-12,585000,Defender - Right-Back
5190,161059,Tim Van De Berg,2018-06-12,90000,Defender - Centre-Back
5191,161064,Fatih Gurden,2018-07-04,45000,midfield - Defensive Midfield
5192,161069,Ferhat Canli,2018-07-04,45000,Defender - Right-Back
5193,161073,Sincere Seth,2018-05-29,90000,Defender - Right-Back
5194,161082,Gokhan Akkan,2018-05-29,90000,Goalkeeper
5195,161097,Emre Selen,2018-07-04,45000,Goalkeeper
5196,161145,Jordy Croux,2018-06-12,540000,attack - Right Winger
5197,161166,Elmo Lieftink,2018-06-12,450000,midfield - Defensive Midfield
5198,161194,Thomas Meissner,2018-06-12,450000,Defender - Centre-Back
5199,161210,Savas Taga,2018-07-04,45000,midfield - Central Midfield
5200,161260,Yevgen Troyanovskyi,2018-05-27,180000,midfield - Left Midfield
5201,161278,Anton Kravchenko,2018-05-29,270000,Defender - Centre-Back
5202,161302,Lukas Gortler,2018-06-12,495000,midfield - Right Midfield
5203,161386,Sergiy Melinyshyn,2018-05-27,23000,Defender - Centre-Back
5204,161396,Yakup Alkan,2018-06-30,45000,attack - Centre-Forward
5205,161456,Maksym Koval,2018-05-30,900000,Goalkeeper
5206,161473,Vladyslav Levanidov,2018-05-14,360000,Goalkeeper
5207,161505,Terell Ondaan,2018-06-12,540000,attack - Right Winger
5208,161531,Anton Shynder,2018-07-01,360000,attack - Centre-Forward
5209,161542,Tche Tche,2018-05-23,2700000,midfield - Central Midfield
5210,161555,Bas Van Wijnen,2018-06-12,90000,midfield - Central Midfield
5211,161578,Erik Israelsson,2018-06-12,360000,midfield - Central Midfield
5212,161622,Dico Koppers,2018-06-12,270000,Defender - Left-Back
5213,161649,Dirk Marcellis,2018-06-12,900000,Defender - Centre-Back
5214,161666,Diederik Boer,2018-06-12,360000,Goalkeeper
5215,161674,Vitor Bueno,2018-05-23,2700000,attack - Second Striker
5216,161697,Mickey Van Der Hart,2018-06-12,360000,Goalkeeper
5217,161711,Tim Brinkman,2018-06-29,90000,Defender - Left-Back
5218,161736,Oleksiy Gay,2018-06-06,23000,midfield - Central Midfield
5219,161741,Andrija Novakovich,2018-06-29,450000,attack - Centre-Forward
5220,161769,Giovanni Hiwat,2018-06-29,135000,attack - Right Winger
5221,161779,Yuning Zhang,2018-06-05,1350000,attack - Centre-Forward
5222,161792,Dean Bouzanis,2018-07-24,360000,Goalkeeper
5223,161797,Mats Van Kins,2018-06-12,90000,midfield - Central Midfield
5224,161805,Trevor David,2018-06-12,225000,Defender - Right-Back
5225,161819,Indy Groothuizen,2018-06-12,360000,Goalkeeper
5226,161853,Lars Hutten,2018-06-29,90000,attack
5227,161868,Lazar Kojic,2018-06-29,90000,midfield - Central Midfield
5228,161891,Anass Achahbar,2018-06-29,450000,midfield - Attacking Midfield
5229,161900,Sander Rau,2018-06-29,23000,midfield - Defensive Midfield
5230,161903,Diego Palacios,2018-07-20,540000,Defender - Left-Back
5231,161926,Anthony Syhre,2018-06-08,248000,midfield - Defensive Midfield
5232,161936,Luc Tinnemans,2018-06-29,45000,midfield - Defensive Midfield
5233,161959,Kai Heerings,2018-06-29,135000,Defender - Centre-Back
5234,161973,Ruben Ramirez,2018-06-07,225000,Defender - Centre-Back
5235,161992,Marco Ospitalieri,2018-06-29,180000,Defender - Left-Back
5236,161999,Job Van De Walle,2018-06-29,45000,Goalkeeper
5237,162018,Gavin Vlijter,2018-06-29,90000,attack - Left Winger
5238,162035,Orest Budyuk,2018-05-27,90000,Goalkeeper
5239,162071,Robin Van Persie,2018-06-12,1350000,attack - Centre-Forward
5240,162077,Hassane Bande,2018-06-03,6750000,attack - Left Winger
5241,162088,Tim Freriks,2018-06-12,45000,attack - Centre-Forward
5242,162093,Uriel Antuna,2018-06-12,225000,attack - Right Winger
5243,162107,Tim Handwerker,2018-06-05,450000,Defender - Left-Back
5244,162118,Alex Gorrin,2018-06-14,225000,midfield - Central Midfield
5245,162138,Kevin Begois,2018-06-12,225000,Goalkeeper
5246,162147,Rasmus Kristensen,2018-06-12,2700000,Defender - Right-Back
5247,162166,Maximilian Wober,2018-06-12,7200000,Defender - Centre-Back
5248,162191,Richelor Sprangers,2018-06-12,135000,attack - Centre-Forward
5249,162209,Robert Muhren,2018-06-12,630000,attack - Centre-Forward
5250,162230,Mitchell Te Vrede,2018-06-12,360000,attack - Centre-Forward
5251,162251,Giovanni Korte,2018-06-12,450000,attack - Right Winger
5252,162275,Mikhail Rosheuvel,2018-06-12,495000,attack - Right Winger
5253,162310,Aykut Ozer,2018-06-29,135000,Goalkeeper
5254,162357,Anthony Goncalves,2018-06-04,450000,midfield - Central Midfield
5255,162375,Thomas Toure,2018-06-04,1350000,attack - Left Winger
5256,162395,Loic Puyo,2018-06-04,810000,midfield - Central Midfield
5257,162420,Ferebory Dore,2018-06-04,360000,attack - Centre-Forward
5258,162437,Billy Ketkeophomphone,2018-06-04,1800000,attack - Centre-Forward
5259,162456,Baptiste Guillaume,2018-06-04,1800000,attack - Centre-Forward
5260,162474,Harrison Manzala,2018-06-04,1350000,attack - Right Winger
5261,162497,Saliou Ciss,2018-05-16,720000,Defender - Left-Back
5262,162520,Yoann Andreu,2018-06-04,1580000,Defender - Left-Back
5263,162523,Virgile Piechocki,2018-05-16,135000,midfield - Attacking Midfield
5264,162550,Mathieu Michel,2018-06-04,1800000,Goalkeeper
5265,162569,Emilio Izaguirre,2018-06-01,1980000,Defender - Left-Back
5266,162625,Lars Ten Teije,2018-06-12,135000,attack - Left Winger
5267,162654,Arnold Kruiswijk,2018-06-12,540000,Defender - Centre-Back
5268,162697,Bachibou Koita,2018-06-04,180000,attack - Centre-Forward
5269,162739,Ganso,2018-05-30,1800000,midfield - Attacking Midfield
5270,162756,Elhadji Pape Diaw,2018-07-03,225000,Defender - Centre-Back
5271,162765,Guessouma Fofana,2018-06-04,720000,midfield - Central Midfield
5272,162793,Khaled Adenon,2018-06-04,450000,Defender - Centre-Back
5273,162813,Zacharie Boucher,2018-05-16,810000,Goalkeeper
5274,162833,Gregory Berthier,2018-05-16,720000,midfield - Right Midfield
5275,162846,Aly Ndom,2018-05-16,540000,midfield - Defensive Midfield
5276,162860,Yannick Mamilonne,2018-05-16,270000,attack - Centre-Forward
5277,162894,Marvin Martin,2018-05-16,630000,midfield - Attacking Midfield
5278,162905,Bodi Brusselers,2018-06-12,90000,midfield - Attacking Midfield
5279,162918,Mounir El Allouchi,2018-06-12,585000,midfield - Attacking Midfield
5280,162942,Robbie Haemhouts,2018-06-12,180000,midfield - Central Midfield
5281,162948,Reda Rabei,2018-06-14,90000,midfield - Central Midfield
5282,162977,Gianluca Nijholt,2018-06-12,270000,midfield - Central Midfield
5283,162994,Anouar Kali,2018-06-12,810000,midfield - Defensive Midfield
5284,163004,Daan Klomp,2018-06-12,68000,Defender - Centre-Back
5285,163016,Bart Meijers,2018-06-12,360000,Defender - Centre-Back
5286,163035,Karol Mets,2018-06-12,450000,Defender - Centre-Back
5287,163046,Karol Niemczycki,2018-06-12,68000,Goalkeeper
5288,163069,Theo Zwarthoed,2018-06-12,270000,Goalkeeper
5289,163099,Grad Damen,2018-06-29,113000,midfield - Defensive Midfield
5290,163107,Moussa Bana,2018-05-16,135000,Defender - Left-Back
5291,163124,Jurich Carolina,2018-06-29,180000,Defender - Left-Back
5292,163191,Jeremie Porsan Clemente,2018-06-04,135000,attack - Centre-Forward
5293,163198,Killian Sanson,2018-06-04,135000,midfield - Defensive Midfield
5294,163212,Pelle Van Amersfoort,2018-06-12,1130000,midfield - Attacking Midfield
5295,163246,Stijn Schaars,2018-06-12,1350000,midfield - Defensive Midfield
5296,163259,Nicolai Naess,2018-06-12,585000,midfield - Defensive Midfield
5297,163283,Dave Bulthuis,2018-06-12,720000,Defender - Centre-Back
5298,163304,Nathael Julan,2018-06-04,540000,attack - Centre-Forward
5299,163326,Ronny Rodelin,2018-06-04,4500000,attack - Right Winger
5300,163351,Nicolas Benezet,2018-06-04,1800000,attack - Left Winger
5301,163379,Romain Metanire,2018-05-16,1580000,Defender - Right-Back
5302,163393,Firmin Mubele,2018-06-04,5400000,attack - Centre-Forward
5303,163412,John Bostock,2018-05-29,675000,midfield - Central Midfield
5304,163425,Yann Bodiger,2018-06-04,2700000,midfield - Central Midfield
5305,163438,Jordan Tell,2018-05-16,270000,attack - Centre-Forward
5306,163470,Johann Carrasso,2018-05-16,450000,Goalkeeper
5307,163535,Claudio Beauvue,2018-05-30,2250000,attack - Centre-Forward
5308,163570,Timo Stavitski,2018-06-04,450000,attack - Right Winger
5309,163592,Emiliano Sala,2018-06-04,10800000,attack - Centre-Forward
5310,163605,Jessy Pi,2018-05-16,1130000,midfield - Defensive Midfield
5311,163614,Santy Ngom,2018-06-04,450000,attack - Centre-Forward
5312,163638,Yassine El Ghanassy,2018-06-04,1350000,attack - Left Winger
5313,163652,Alexis Alegue,2018-06-04,225000,midfield - Right Midfield
5314,163674,Kara Mbodj,2018-06-03,6300000,Defender - Centre-Back
5315,163687,Quentin Braat,2018-06-04,135000,Goalkeeper
5316,163712,Maxime Dupe,2018-06-04,720000,Goalkeeper
5317,163735,Pape Sane,2018-05-16,810000,attack - Centre-Forward
5318,163767,Antonio Mance,2018-07-13,315000,attack - Centre-Forward
5319,163865,Harry Arter,2018-05-28,6300000,midfield - Central Midfield
5320,164012,Jan Repas,2018-06-04,450000,midfield - Attacking Midfield
5321,164022,Durel Avounou,2018-06-04,720000,midfield - Central Midfield
5322,164030,Jessy Deminguet,2018-06-04,450000,midfield - Central Midfield
5323,164061,Baissama Sankoh,2018-06-04,720000,midfield - Defensive Midfield
5324,164091,Prince Oniangue,2018-06-04,1350000,midfield - Defensive Midfield
5325,164134,Mouhamadou Dabo,2018-06-04,450000,Defender - Right-Back
5326,164161,Adama Mbengue,2018-06-04,2700000,Defender - Left-Back
5327,164169,Yoel Armougom,2018-06-04,225000,Defender - Left-Back
5328,164246,Romain Genevois,2018-06-04,1800000,Defender - Centre-Back
5329,164283,Erwin Zelazny,2018-06-04,450000,Goalkeeper
5330,164303,Brice Samba,2018-06-04,720000,Goalkeeper
5331,164327,Naim Sliti,2018-06-04,6300000,attack - Left Winger
5332,164373,Eden Massouema,2018-06-04,135000,midfield - Defensive Midfield
5333,164440,Arnold Bouka Moutou,2018-06-04,720000,Defender - Left-Back
5334,164493,Jorginho,2018-06-13,630000,midfield - Defensive Midfield
5335,164512,Valentin Vada,2018-06-04,3600000,midfield - Central Midfield
5336,164555,Ole Selnaes,2018-06-04,2700000,midfield - Defensive Midfield
5337,164567,Alexis Guendouz,2018-06-04,90000,Goalkeeper
5338,164597,Romain Danze,2018-06-04,675000,Defender - Right-Back
5339,164617,Edvinas Gertmonas,2018-06-04,270000,Goalkeeper
5340,164654,Steeve Yago,2018-06-04,1800000,Defender - Right-Back
5341,164679,Marc Vidal,2018-06-04,135000,Goalkeeper
5342,164733,Etienne Didot,2018-06-04,450000,midfield - Central Midfield
5343,164747,Jordan Ikoko,2018-06-04,1350000,Defender - Right-Back
5344,164782,Franck Tabanou,2018-06-04,1800000,Defender - Left-Back
5345,164806,Jeremy Sorbon,2018-06-04,900000,Defender - Centre-Back
5346,164826,Christophe Kerbrat,2018-06-04,1800000,Defender - Centre-Back
5347,164838,Felix Eboa Eboa,2018-06-04,2700000,Defender - Centre-Back
5348,164852,David Faupala,2018-05-14,270000,attack - Centre-Forward
5349,164973,Cheick Traore,2018-05-16,360000,Defender - Right-Back
5350,165019,Mateus Norton,2018-05-23,270000,midfield - Defensive Midfield
5351,165062,Aron Gunnarsson,2018-06-06,2250000,midfield - Central Midfield
5352,165100,Malik Tchokounte,2018-05-16,540000,attack - Centre-Forward
5353,165115,Yohan Roche,2018-05-16,135000,Defender - Centre-Back
5354,165124,Lenny Vallier,2018-05-16,225000,Defender - Left-Back
5355,165162,Collin Quaner,2018-05-28,1350000,attack - Centre-Forward
5356,165190,Elias Kachunga,2018-05-28,3150000,attack - Right Winger
5357,165215,Rajiv Van La Parra,2018-05-28,3600000,attack - Left Winger
5358,165235,Ramadan Sobhi,2018-05-28,6300000,attack - Left Winger
5359,165250,Adama Diakhaby,2018-06-04,4500000,attack - Left Winger
5360,165263,Mehdi Merghem,2018-05-16,360000,midfield - Attacking Midfield
5361,165306,Tomas Hubocan,2018-05-29,900000,Defender - Centre-Back
5362,165318,Florian Escales,2018-06-04,135000,Goalkeeper
5363,165347,Alex Pritchard,2018-05-28,9000000,midfield - Attacking Midfield
5364,165372,Jason Puncheon,2018-05-28,4500000,midfield - Central Midfield
5365,165393,Jonathan Hogg,2018-05-28,3150000,midfield - Central Midfield
5366,165414,Jon Gorenc Stankovic,2018-05-28,450000,midfield - Defensive Midfield
5367,165442,Danny Williams,2018-05-28,1800000,midfield - Defensive Midfield
5368,165461,Tommy Smith,2018-05-28,2700000,Defender - Right-Back
5369,165491,Chris Lowe,2018-05-28,1350000,Defender - Left-Back
5370,165522,Christopher Schindler,2018-05-28,5400000,Defender - Centre-Back
5371,165537,Joel Coleman,2018-05-28,450000,Goalkeeper
5372,165556,Ben Hamer,2018-05-28,450000,Goalkeeper
5373,165590,Lazar Markovic,2018-06-03,7200000,attack - Right Winger
5374,165608,Fred Friday,2018-06-12,900000,attack - Centre-Forward
5375,165624,Ondrej Mihalik,2018-06-12,675000,attack - Centre-Forward
5376,165642,Leon Bergsma,2018-06-29,360000,Defender - Centre-Back
5377,165683,Tomer Hemed,2018-05-28,2250000,attack - Centre-Forward
5378,165732,Bruno Saltor,2018-05-28,675000,Defender - Right-Back
5379,165748,Timothe Cognat,2018-07-12,45000,midfield - Central Midfield
5380,165796,Lassana Diarra,2018-06-04,2250000,midfield - Defensive Midfield
5381,165800,Filip Stuparevic,2018-07-02,630000,attack - Centre-Forward
5382,165823,Kwasi Sibo,2018-06-14,180000,midfield - Central Midfield
5383,165837,Nick Olij,2018-06-12,450000,Goalkeeper
5384,165853,Mauro Savastano,2018-06-29,135000,Defender - Left-Back
5385,165886,Miguel Britos,2018-05-28,3150000,Defender - Centre-Back
5386,165903,Mathieu Gorgelin,2018-06-04,900000,Goalkeeper
5387,165913,Henri Weigelt,2018-06-19,270000,Defender - Centre-Back
5388,165958,Andrea Raggi,2018-06-04,450000,Defender - Centre-Back
5389,166001,Joey Roggeveen,2018-06-29,23000,Goalkeeper
5390,166020,Jorge Segura,2018-06-08,180000,Defender - Centre-Back
5391,166046,Eloy Room,2018-06-12,1800000,Goalkeeper
5392,166063,Jonathan Mexique,2018-05-16,180000,midfield - Defensive Midfield
5393,166088,Laurent Ciman,2018-05-02,1130000,Defender - Centre-Back
5394,166118,Mustapha Diallo,2018-06-04,1350000,midfield - Defensive Midfield
5395,166172,Jaroslav Plasil,2018-06-04,675000,midfield - Central Midfield
5396,166198,Younousse Sankhare,2018-06-04,4500000,midfield - Central Midfield
5397,166234,Marouane Fellaini,2018-05-28,10800000,midfield - Central Midfield
5398,166235,Marouane Fellaini,2018-07-16,13500000,midfield - Central Midfield
5399,166268,Antonio Valencia,2018-05-28,7200000,Defender - Right-Back
5400,166305,Mousa Dembele,2018-05-28,16200000,midfield - Central Midfield
5401,166351,Peter Crouch,2018-05-28,900000,attack - Centre-Forward
5402,166367,Panagiotis Vlachodimos,2018-05-16,720000,attack - Left Winger
5403,166388,Nahki Wells,2018-05-28,4050000,attack - Centre-Forward
5404,166411,Sam Vokes,2018-05-28,5400000,attack - Centre-Forward
5405,166438,Jonathan Walters,2018-05-28,1800000,attack - Right Winger
5406,166441,Aiden Oneill,2018-05-28,450000,midfield - Central Midfield
5407,166465,Stephen Ward,2018-05-28,2700000,Defender - Left-Back
5408,166491,Anders Lindegaard,2018-05-28,450000,Goalkeeper
5409,166518,Igor Lewczuk,2018-06-04,900000,Defender - Centre-Back
5410,166528,Over Mandanda,2018-06-04,90000,Goalkeeper
5411,166543,Jerome Prior,2018-06-04,2250000,Goalkeeper
5412,166590,Jordan Hugill,2018-05-28,7200000,attack - Centre-Forward
5413,166620,Fethi Harek,2018-05-16,360000,Defender - Left-Back
5414,166656,Petr Cech,2018-05-28,2700000,Goalkeeper
5415,166675,Herve Lybohy,2018-05-16,135000,Defender - Centre-Back
5416,166717,Martin Sourzac,2018-05-16,270000,Goalkeeper
5417,166734,Baptiste Valette,2018-05-16,900000,Goalkeeper
5418,166767,Leonardo Ulloa,2018-05-28,4500000,attack - Centre-Forward
5419,166787,Nathan,2018-06-13,900000,Defender - Right-Back
5420,166839,Diego Rolan,2018-05-30,3150000,attack - Centre-Forward
5421,166871,Nabil El Zhar,2018-05-30,1800000,attack - Right Winger
5422,166934,Ashley Williams,2018-05-28,4500000,Defender - Centre-Back
5423,166970,Ezequiel Munoz,2018-05-30,1350000,Defender - Centre-Back
5424,166990,Jon Ander Serantes,2018-05-30,720000,Goalkeeper
5425,167019,Pape Souare,2018-05-28,3150000,Defender - Left-Back
5426,167033,Danilo Pantic,2018-07-02,1800000,midfield - Attacking Midfield
5427,167066,Javi Guerra,2018-05-30,270000,midfield - Central Midfield
5428,167081,Jozabed Sanchez,2018-05-30,1800000,midfield - Central Midfield
5429,167104,Robert Mazan,2018-05-30,720000,Defender - Left-Back
5430,167134,Gustavo Cabral,2018-05-30,2250000,Defender - Centre-Back
5431,167148,Junior Alonso,2018-06-04,1800000,Defender - Centre-Back
5432,167179,Julian Speroni,2018-05-28,225000,Goalkeeper
5433,167191,David Tejero,2018-05-30,135000,Goalkeeper
5434,167215,Mohamed Diame,2018-05-28,4500000,midfield - Defensive Midfield
5435,167249,Sergio Garcia,2018-05-30,1350000,attack - Centre-Forward
5436,167268,Alvaro Vazquez,2018-05-30,900000,attack - Centre-Forward
5437,167300,Hernan Perez,2018-05-30,1080000,attack - Right Winger
5438,167310,Emmanuel Apeh,2018-05-30,360000,attack - Centre-Forward
5439,167326,Jose Pozo,2018-05-30,2700000,midfield - Attacking Midfield
5440,167340,Owusu,2018-06-30,225000,attack - Centre-Forward
5441,167373,Alvaro Medran,2018-05-30,1620000,midfield - Central Midfield
5442,167402,Tito,2018-05-30,720000,Defender - Right-Back
5443,167432,Gorka Elustondo,2018-05-30,450000,midfield - Central Midfield
5444,167438,Dani Ojeda,2018-05-30,270000,attack - Left Winger
5445,167480,Alejandro Galvez,2018-05-30,1350000,Defender - Centre-Back
5446,167492,Alex Lopez,2018-07-12,180000,midfield - Central Midfield
5447,167582,Rob Green,2018-05-28,225000,Goalkeeper
5448,167623,Danny Simpson,2018-05-28,4500000,Defender - Right-Back
5449,167651,Luis Advincula,2018-07-16,2700000,Defender - Right-Back
5450,167685,Chechu Dorado,2018-05-30,180000,Defender - Centre-Back
5451,167700,Jose Leon,2018-05-30,180000,Defender - Centre-Back
5452,167752,Marc Pugh,2018-05-28,1350000,attack - Left Winger
5453,167762,Brad Smith,2018-05-28,1350000,Defender - Left-Back
5454,167795,Alberto Garcia,2018-05-30,450000,Goalkeeper
5455,167819,Emiliano Velazquez,2018-05-30,900000,Defender - Centre-Back
5456,167858,Markel Susaeta,2018-05-30,8100000,attack - Right Winger
5457,167872,Facundo Garcia,2018-05-08,113000,midfield - Central Midfield
5458,167873,Facundo Garcia,2018-07-12,270000,midfield - Central Midfield
5459,167891,Nano Mesa,2018-05-30,540000,attack - Centre-Forward
5460,167907,Cristo Gonzalez,2018-05-30,450000,attack - Centre-Forward
5461,167919,Franchu,2018-05-30,180000,attack - Right Winger
5462,167940,Gorka Guruzeta,2018-05-30,720000,attack - Centre-Forward
5463,167952,Inigo Vicente,2018-05-30,360000,attack - Left Winger
5464,167963,Hodei Oleaga,2018-05-30,45000,Goalkeeper
5465,167988,Darko Bodul,2018-06-06,540000,attack - Second Striker
5466,168004,Nando Garcia,2018-05-30,450000,attack - Right Winger
5467,168021,Jordi Calavera,2018-05-30,1080000,Defender - Right-Back
5468,168045,Mikhail Bakaev,2018-06-06,450000,midfield - Defensive Midfield
